Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
01-09-2020,8:00 AM,573559,24583,792541,792531.0,10.0,194399,3.101795364530037,72.36963135030237,24.52857328516758
02-09-2020,8:00 AM,584537,24903,808306,808296.0,10.0,198866,3.080887683624766,72.31630100481749,24.60281131155775
03-09-2020,8:00 AM,598496,25195,825739,825729.0,10.0,202048,3.0512062528232287,72.48004514743764,24.468748599739143
04-09-2020,8:00 AM,612484,25586,843844,843834.0,10.0,205774,3.0320770189750714,72.5826100558871,24.38531292513782
05-09-2020,8:00 AM,625773,25964,863062,863052.0,10.0,211325,3.0083586115481857,72.5061467194709,24.48549466898091
06-09-2020,8:00 AM,636574,26276,883862,883852.0,10.0,221012,2.9728622794056085,72.02187671831123,25.005261002283163
07-09-2020,8:00 AM,644400,26604,907212,907202.0,10.0,236208,2.932500892845333,71.03080647081387,26.036692636340792
08-09-2020,8:00 AM,659322,27027,923641,923631.0,10.0,237292,2.926136886517597,71.38292908175362,25.69093403172878
09-09-2020,8:00 AM,672556,27407,943772,943762.0,10.0,243809,2.9039852845814456,71.26255070080487,25.8334640146137
10-09-2020,8:00 AM,686462,27787,967349,967339.0,10.0,253100,2.8724896598849017,70.96322009946772,26.164290240647375
11-09-2020,8:00 AM,700715,28282,990795,990785.0,10.0,261798,2.8544754464848934,70.72250061819044,26.423023935324665
12-09-2020,8:00 AM,715023,28724,1015681,1015671.0,10.0,271934,2.828053296261326,70.39838295685358,26.77356374688509
13-09-2020,8:00 AM,728512,29115,1037765,1037765.0,0.0,280138,2.805548462320467,70.2000934701016,26.994358067577917
14-09-2020,8:00 AM,740061,29531,1060308,1060308.0,0.0,290716,2.7851341308374544,69.79679489355924,27.418070975603314
15-09-2020,8:00 AM,755850,29894,1077374,1077374.0,0.0,291630,2.7747096180156565,70.156695817794,27.068594564190334
16-09-2020,8:00 AM,775273,30409,1097856,1097856.0,0.0,292174,2.7698532412265364,70.61700259414714,26.61314416462633
17-09-2020,8:00 AM,792832,30883,1121221,1121221.0,0.0,297506,2.754407917796759,70.71148328474047,26.534108797462768
18-09-2020,8:00 AM,812354,31351,1145840,1145830.0,10.0,302135,2.736071353766669,70.89593660545975,26.36799204077358
19-09-2020,8:00 AM,834432,31791,1167496,1167496.0,0.0,301273,2.7230071880331925,71.47193652055338,25.80505629141342
20-09-2020,8:00 AM,857933,32216,1188015,1188015.0,0.0,297866,2.711750272513394,72.21567067755879,25.072579049927825
21-09-2020,8:00 AM,884341,32671,1208642,1208642.0,0.0,291630,2.7031163901304107,73.16815070136566,24.128732908503924
22-09-2020,8:00 AM,916348,33015,1224380,1224370.0,10.0,275017,2.696466783188226,74.84179748117414,22.461735735637628
23-09-2020,8:00 AM,936554,33407,1242770,1242770.0,0.0,272809,2.688108016768992,75.36020341656139,21.951688566669617
24-09-2020,8:00 AM,956030,33886,1263799,1263799.0,0.0,273883,2.681280804938127,75.64731416942094,21.671405025640944
25-09-2020,8:00 AM,973214,34345,1282963,1282963.0,0.0,275404,2.6770062737584794,75.85674723277288,21.466246493468635
26-09-2020,8:00 AM,992806,34761,1300757,1300756.0,1.0,273190,2.6723669370989356,76.32524752893892,21.002385533962148
27-09-2020,8:00 AM,1016450,35191,1321176,1321176.0,0.0,269535,2.6636118125064336,76.93524556909904,20.401142618394523
28-09-2020,8:00 AM,1030015,35571,1339232,1339232.0,0.0,273646,2.656074526295668,76.91087130534515,20.43305416835918
