Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
25-05-2020,8:00 AM,Mizoram,1,0,1,1.0,0.0,0,0.0,100.0,0.0
25-05-2020,8:00 AM,Odisha,550,7,1336,1336.0,0.0,779,0.5239520958083832,41.16766467065868,58.308383233532936
25-05-2020,8:00 AM,Puducherry,12,0,41,41.0,0.0,29,0.0,29.268292682926827,70.73170731707317
25-05-2020,8:00 AM,Punjab,1898,40,2060,2060.0,0.0,122,1.9417475728155338,92.13592233009709,5.922330097087379
25-05-2020,8:00 AM,Rajasthan,3848,163,7028,7019.0,9.0,3017,2.319294251565168,54.75241889584519,42.92828685258964
25-05-2020,8:00 AM,Sikkim,0,0,1,1.0,0.0,1,0.0,0.0,100.0
25-05-2020,8:00 AM,Tamil Nadu,8324,111,16277,16268.0,9.0,7842,0.68194384714628,51.13964489770842,48.1784112551453
25-05-2020,8:00 AM,Telengana,1090,53,1854,1842.0,12.0,711,2.8586839266450914,58.791801510248106,38.349514563106794
25-05-2020,8:00 AM,Tripura,165,0,191,191.0,0.0,26,0.0,86.38743455497382,13.612565445026178
25-05-2020,8:00 AM,Uttarakhand,58,3,317,308.0,9.0,256,0.9463722397476341,18.29652996845426,80.7570977917981
25-05-2020,8:00 AM,Uttar Pradesh,3538,161,6268,6259.0,9.0,2569,2.5686024250159543,56.44543714103383,40.985960433950225
25-05-2020,8:00 AM,West Bengal,1339,272,3667,3667.0,0.0,2056,7.417507499318243,36.5148622852468,56.06763021543496
25-05-2020,8:00 AM,Cases being reassigned to states,0,0,2642,2630.0,12.0,2642,0.0,0.0,100.0
26-05-2020,8:00 AM,Andaman and Nicobar Islands,33,0,33,33.0,0.0,0,0.0,100.0,0.0
26-05-2020,8:00 AM,Andhra Pradesh,1896,56,3110,3110.0,0.0,1158,1.8006430868167203,60.964630225080384,37.234726688102896
26-05-2020,8:00 AM,Arunachal Pradesh,1,0,2,2.0,0.0,1,0.0,50.0,50.0
26-05-2020,8:00 AM,Assam,62,4,526,526.0,0.0,460,0.7604562737642585,11.787072243346007,87.45247148288973
26-05-2020,8:00 AM,Bihar,749,13,2730,2730.0,0.0,1968,0.4761904761904762,27.435897435897438,72.08791208791209
26-05-2020,8:00 AM,Chandigarh,186,3,238,238.0,0.0,49,1.2605042016806722,78.15126050420169,20.588235294117645
26-05-2020,8:00 AM,Chhattisgarh,72,0,291,291.0,0.0,219,0.0,24.742268041237114,75.25773195876289
26-05-2020,8:00 AM,Dadar Nagar Haveli,0,0,2,2.0,0.0,2,0.0,0.0,100.0
26-05-2020,8:00 AM,Delhi,6771,276,14053,14039.0,14.0,7006,1.9639934533551555,48.18188287198463,49.854123674660215
26-05-2020,8:00 AM,Goa,19,0,67,63.0,4.0,48,0.0,28.35820895522388,71.64179104477611
26-05-2020,8:00 AM,Gujarat,6636,888,14460,14451.0,9.0,6936,6.141078838174273,45.892116182572614,47.96680497925311
26-05-2020,8:00 AM,Haryana,765,16,1184,1168.0,16.0,403,1.3513513513513513,64.61148648648648,34.03716216216216
26-05-2020,8:00 AM,Himachal Pradesh,67,5,223,223.0,0.0,151,2.242152466367713,30.04484304932735,67.71300448430493
26-05-2020,8:00 AM,Jammu and Kashmir,809,23,1668,1668.0,0.0,836,1.3788968824940047,48.50119904076738,50.11990407673861
26-05-2020,8:00 AM,Jharkhand,148,4,377,377.0,0.0,225,1.0610079575596816,39.257294429708224,59.6816976127321
26-05-2020,8:00 AM,Karnataka,705,44,2182,2182.0,0.0,1433,2.016498625114574,32.30980751604033,65.6736938588451
26-05-2020,8:00 AM,Kerala,532,5,896,886.0,10.0,359,0.5580357142857143,59.375,40.066964285714285
26-05-2020,8:00 AM,Ladakh,43,0,52,52.0,0.0,9,0.0,82.6923076923077,17.307692307692307
26-05-2020,8:00 AM,Madhya Pradesh,3571,300,6859,6859.0,0.0,2988,4.373815424989065,52.06298294211984,43.563201632891094
26-05-2020,8:00 AM,Maharashtra,15786,1695,52667,52657.0,10.0,35186,3.218334061176828,29.97322801754419,66.80843792127898
26-05-2020,8:00 AM,Manipur,4,0,39,39.0,0.0,35,0.0,10.256410256410255,89.74358974358975
26-05-2020,8:00 AM,Meghalaya,12,1,14,14.0,0.0,1,7.142857142857142,85.71428571428571,7.142857142857142
26-05-2020,8:00 AM,Mizoram,1,0,1,1.0,0.0,0,0.0,100.0,0.0
26-05-2020,8:00 AM,Nagaland,0,0,3,3.0,0.0,3,0.0,0.0,100.0
26-05-2020,8:00 AM,Odisha,649,7,1438,1438.0,0.0,782,0.48678720445062584,45.132127955493736,54.381084840055635
26-05-2020,8:00 AM,Puducherry,12,0,41,41.0,0.0,29,0.0,29.268292682926827,70.73170731707317
26-05-2020,8:00 AM,Punjab,1898,40,2060,2060.0,0.0,122,1.9417475728155338,92.13592233009709,5.922330097087379
26-05-2020,8:00 AM,Rajasthan,3951,167,7300,7291.0,9.0,3182,2.287671232876712,54.12328767123288,43.589041095890416
26-05-2020,8:00 AM,Sikkim,0,0,1,1.0,0.0,1,0.0,0.0,100.0
26-05-2020,8:00 AM,Tamil Nadu,8731,118,17082,17073.0,9.0,8233,0.6907856222924716,51.11228193419974,48.196932443507784
26-05-2020,8:00 AM,Telengana,1164,56,1920,1908.0,12.0,700,2.9166666666666665,60.62499999999999,36.45833333333333
26-05-2020,8:00 AM,Tripura,165,0,194,194.0,0.0,29,0.0,85.05154639175258,14.948453608247423
26-05-2020,8:00 AM,Uttarakhand,58,3,349,340.0,9.0,288,0.8595988538681949,16.6189111747851,82.52148997134671
26-05-2020,8:00 AM,Uttar Pradesh,3581,165,6532,6523.0,9.0,2786,2.526025719534599,54.82241273729333,42.65156154317208
26-05-2020,8:00 AM,West Bengal,1414,278,3816,3816.0,0.0,2124,7.285115303983228,37.0545073375262,55.660377358490564
26-05-2020,8:00 AM,Cases being reassigned to states,0,0,2970,2960.0,10.0,2970,0.0,0.0,100.0
27-05-2020,8:00 AM,Andaman and Nicobar Islands,33,0,33,33.0,0.0,0,0.0,100.0,0.0
27-05-2020,8:00 AM,Andhra Pradesh,2009,57,3171,3171.0,0.0,1105,1.7975402081362346,63.35540838852097,34.847051403342796
27-05-2020,8:00 AM,Arunachal Pradesh,1,0,2,2.0,0.0,1,0.0,50.0,50.0
27-05-2020,8:00 AM,Assam,62,4,616,616.0,0.0,550,0.6493506493506493,10.064935064935066,89.28571428571429
27-05-2020,8:00 AM,Bihar,900,13,2983,2983.0,0.0,2070,0.4358028830036876,30.170968823332217,69.3932282936641
27-05-2020,8:00 AM,Chandigarh,187,4,266,266.0,0.0,75,1.5037593984962405,70.30075187969925,28.195488721804512
27-05-2020,8:00 AM,Chhattisgarh,79,0,361,361.0,0.0,282,0.0,21.88365650969529,78.1163434903047
27-05-2020,8:00 AM,Dadar Nagar Haveli,0,0,2,2.0,0.0,2,0.0,0.0,100.0
27-05-2020,8:00 AM,Delhi,7223,288,14465,14451.0,14.0,6954,1.991012789491877,49.93432423090218,48.07466297960595
27-05-2020,8:00 AM,Goa,28,0,67,63.0,4.0,39,0.0,41.7910447761194,58.2089552238806
27-05-2020,8:00 AM,Gujarat,7139,915,14821,14812.0,9.0,6767,6.173672491734701,48.16813980163282,45.65818770663248
27-05-2020,8:00 AM,Haryana,824,17,1305,1289.0,16.0,464,1.3026819923371646,63.14176245210727,35.55555555555556
27-05-2020,8:00 AM,Himachal Pradesh,67,5,247,247.0,0.0,175,2.0242914979757085,27.125506072874494,70.8502024291498
27-05-2020,8:00 AM,Jammu and Kashmir,833,24,1759,1759.0,0.0,902,1.3644115974985787,47.35645252984651,51.27913587265491
27-05-2020,8:00 AM,Jharkhand,175,4,426,426.0,0.0,247,0.9389671361502347,41.07981220657277,57.981220657277
27-05-2020,8:00 AM,Karnataka,748,44,2283,2283.0,0.0,1491,1.9272886552781427,32.763907139728424,65.30880420499344
27-05-2020,8:00 AM,Kerala,542,6,963,953.0,10.0,415,0.6230529595015576,56.28245067497404,43.09449636552441
27-05-2020,8:00 AM,Ladakh,43,0,53,53.0,0.0,10,0.0,81.13207547169812,18.867924528301888
27-05-2020,8:00 AM,Madhya Pradesh,3689,305,7024,7024.0,0.0,3030,4.342255125284738,52.51993166287016,43.137813211845106
27-05-2020,8:00 AM,Maharashtra,16954,1792,54758,54748.0,10.0,36012,3.272581175353373,30.9616859636948,65.76573286095181
27-05-2020,8:00 AM,Manipur,4,0,39,39.0,0.0,35,0.0,10.256410256410255,89.74358974358975
27-05-2020,8:00 AM,Meghalaya,12,1,15,15.0,0.0,2,6.666666666666667,80.0,13.333333333333334
27-05-2020,8:00 AM,Mizoram,1,0,1,1.0,0.0,0,0.0,100.0,0.0
27-05-2020,8:00 AM,Nagaland,0,0,4,4.0,0.0,4,0.0,0.0,100.0
27-05-2020,8:00 AM,Odisha,733,7,1517,1517.0,0.0,777,0.4614370468029005,48.31905075807515,51.21951219512195
27-05-2020,8:00 AM,Puducherry,12,0,46,46.0,0.0,34,0.0,26.08695652173913,73.91304347826086
27-05-2020,8:00 AM,Punjab,1918,40,2106,2106.0,0.0,148,1.899335232668566,91.07312440645774,7.027540360873694
27-05-2020,8:00 AM,Rajasthan,4171,170,7536,7527.0,9.0,3195,2.2558386411889595,55.34766454352441,42.396496815286625
27-05-2020,8:00 AM,Sikkim,0,0,1,1.0,0.0,1,0.0,0.0,100.0
27-05-2020,8:00 AM,Tamil Nadu,9342,127,17728,17719.0,9.0,8259,0.7163808664259929,52.696299638989174,46.58731949458484
27-05-2020,8:00 AM,Telengana,1284,57,1991,1979.0,12.0,650,2.862882973380211,64.49020592667001,32.64691109994977
27-05-2020,8:00 AM,Tripura,165,0,207,207.0,0.0,42,0.0,79.71014492753623,20.28985507246377
27-05-2020,8:00 AM,Uttarakhand,64,4,401,392.0,9.0,333,0.997506234413965,15.96009975062344,83.0423940149626
27-05-2020,8:00 AM,Uttar Pradesh,3698,170,6548,6539.0,9.0,2680,2.5962125839951127,56.4752596212584,40.928527794746486
27-05-2020,8:00 AM,West Bengal,1486,283,4009,4009.0,0.0,2240,7.059116986779745,37.06660014966326,55.874282863557
27-05-2020,8:00 AM,Cases being reassigned to states,0,0,4013,4010.0,3.0,4013,0.0,0.0,100.0
28-05-2020,8:00 AM,Andaman and Nicobar Islands,33,0,33,33.0,0.0,0,0.0,100.0,0.0
28-05-2020,8:00 AM,Andhra Pradesh,2057,58,3171,3171.0,0.0,1056,1.829076001261432,64.86912645853043,33.30179754020814
28-05-2020,8:00 AM,Arunachal Pradesh,1,0,2,2.0,0.0,1,0.0,50.0,50.0
28-05-2020,8:00 AM,Assam,87,4,781,781.0,0.0,690,0.5121638924455826,11.139564660691422,88.348271446863
28-05-2020,8:00 AM,Bihar,1083,15,3061,3061.0,0.0,1963,0.4900359359686377,35.38059457693564,64.12936948709572
28-05-2020,8:00 AM,Chandigarh,187,4,279,279.0,0.0,88,1.4336917562724014,67.02508960573476,31.54121863799283
28-05-2020,8:00 AM,Chhattisgarh,83,0,369,369.0,0.0,286,0.0,22.493224932249323,77.50677506775068
28-05-2020,8:00 AM,Dadar Nagar Haveli,0,0,2,2.0,0.0,2,0.0,0.0,100.0
28-05-2020,8:00 AM,Delhi,7264,303,15257,15243.0,14.0,7690,1.9859736514386839,47.61093268663564,50.403093661925666
28-05-2020,8:00 AM,Goa,37,0,68,64.0,4.0,31,0.0,54.41176470588235,45.588235294117645
28-05-2020,8:00 AM,Gujarat,7549,938,15195,15186.0,9.0,6708,6.17308325106943,49.68081605791379,44.146100691016784
28-05-2020,8:00 AM,Haryana,838,18,1381,1365.0,16.0,525,1.3034033309196236,60.68066618392469,38.015930485155685
28-05-2020,8:00 AM,Himachal Pradesh,70,5,273,273.0,0.0,198,1.8315018315018317,25.64102564102564,72.52747252747253
28-05-2020,8:00 AM,Jammu and Kashmir,854,26,1921,1921.0,0.0,1041,1.353461738677772,44.45601249349298,54.19052576782926
28-05-2020,8:00 AM,Jharkhand,185,4,448,448.0,0.0,259,0.8928571428571428,41.294642857142854,57.8125
28-05-2020,8:00 AM,Karnataka,781,47,2418,2418.0,0.0,1590,1.943755169561621,32.29942100909843,65.75682382133995
28-05-2020,8:00 AM,Kerala,552,7,1004,994.0,10.0,445,0.697211155378486,54.980079681274894,44.322709163346616
28-05-2020,8:00 AM,Ladakh,43,0,53,53.0,0.0,10,0.0,81.13207547169812,18.867924528301888
28-05-2020,8:00 AM,Madhya Pradesh,3927,313,7261,7261.0,0.0,3021,4.310701005371161,54.08345957857045,41.605839416058394
28-05-2020,8:00 AM,Maharashtra,17918,1897,56948,56938.0,10.0,37133,3.331109081969516,31.463791529114282,65.2050993889162
28-05-2020,8:00 AM,Manipur,4,0,44,44.0,0.0,40,0.0,9.090909090909092,90.9090909090909
28-05-2020,8:00 AM,Meghalaya,12,1,20,20.0,0.0,7,5.0,60.0,35.0
28-05-2020,8:00 AM,Mizoram,1,0,1,1.0,0.0,0,0.0,100.0,0.0
28-05-2020,8:00 AM,Nagaland,0,0,4,4.0,0.0,4,0.0,0.0,100.0
28-05-2020,8:00 AM,Odisha,733,7,1593,1593.0,0.0,853,0.4394224733207784,46.013810420590076,53.54676710608914
28-05-2020,8:00 AM,Puducherry,12,0,46,46.0,0.0,34,0.0,26.08695652173913,73.91304347826086
28-05-2020,8:00 AM,Punjab,1918,40,2139,2139.0,0.0,181,1.8700327255726974,89.66806919121085,8.461898083216457
28-05-2020,8:00 AM,Rajasthan,4457,173,7703,7694.0,9.0,3073,2.2458782292613266,57.86057380241464,39.89354796832403
28-05-2020,8:00 AM,Sikkim,0,0,1,1.0,0.0,1,0.0,0.0,100.0
28-05-2020,8:00 AM,Tamil Nadu,9909,133,18545,18536.0,9.0,8503,0.7171744405500136,53.43219196548935,45.85063359396064
28-05-2020,8:00 AM,Telengana,1284,63,2098,2086.0,12.0,751,3.0028598665395614,61.20114394661582,35.79599618684461
28-05-2020,8:00 AM,Tripura,165,0,230,230.0,0.0,65,0.0,71.73913043478261,28.26086956521739
28-05-2020,8:00 AM,Uttarakhand,79,4,469,460.0,9.0,386,0.8528784648187633,16.844349680170577,82.30277185501066
28-05-2020,8:00 AM,Uttar Pradesh,3991,182,6991,6982.0,9.0,2818,2.6033471606351024,57.087684165355455,40.30896867400944
28-05-2020,8:00 AM,West Bengal,1578,289,4192,4192.0,0.0,2325,6.894083969465649,37.64312977099237,55.462786259541986
28-05-2020,8:00 AM,Cases being reassigned to states,0,0,4332,4330.0,2.0,4332,0.0,0.0,100.0
29-05-2020,8:00 AM,Andaman and Nicobar Islands,33,0,33,33.0,0.0,0,0.0,100.0,0.0
29-05-2020,8:00 AM,Andhra Pradesh,2125,59,3251,3251.0,0.0,1067,1.8148262073208243,65.36450322977545,32.82067056290372
29-05-2020,8:00 AM,Arunachal Pradesh,1,0,3,3.0,0.0,2,0.0,33.33333333333333,66.66666666666666
29-05-2020,8:00 AM,Assam,104,4,856,856.0,0.0,748,0.46728971962616817,12.149532710280374,87.38317757009347
29-05-2020,8:00 AM,Bihar,1211,15,3296,3296.0,0.0,2070,0.45509708737864074,36.741504854368934,62.80339805825243
29-05-2020,8:00 AM,Chandigarh,189,4,288,288.0,0.0,95,1.3888888888888888,65.625,32.98611111111111
29-05-2020,8:00 AM,Chhattisgarh,83,0,399,399.0,0.0,316,0.0,20.80200501253133,79.19799498746866
29-05-2020,8:00 AM,Dadar Nagar Haveli,0,0,2,2.0,0.0,2,0.0,0.0,100.0
29-05-2020,8:00 AM,Delhi,7495,316,16281,16267.0,14.0,8470,1.9409127203488727,46.0352558196671,52.023831459984024
29-05-2020,8:00 AM,Goa,38,0,69,65.0,4.0,31,0.0,55.072463768115945,44.927536231884055
29-05-2020,8:00 AM,Gujarat,8003,960,15562,15553.0,9.0,6599,6.168872895514715,51.42655185708777,42.40457524739751
29-05-2020,8:00 AM,Haryana,881,19,1504,1488.0,16.0,604,1.2632978723404253,58.577127659574465,40.159574468085104
29-05-2020,8:00 AM,Himachal Pradesh,70,5,276,276.0,0.0,201,1.8115942028985508,25.36231884057971,72.82608695652173
29-05-2020,8:00 AM,Jammu and Kashmir,859,27,2036,2036.0,0.0,1150,1.3261296660117878,42.19056974459725,56.483300589390964
29-05-2020,8:00 AM,Jharkhand,212,4,469,469.0,0.0,253,0.8528784648187633,45.20255863539446,53.94456289978679
29-05-2020,8:00 AM,Karnataka,834,47,2533,2533.0,0.0,1652,1.8555073035925778,32.9253849190683,65.21910777733912
29-05-2020,8:00 AM,Kerala,555,7,1088,1078.0,10.0,526,0.6433823529411764,51.01102941176471,48.345588235294116
29-05-2020,8:00 AM,Ladakh,43,0,73,73.0,0.0,30,0.0,58.9041095890411,41.0958904109589
29-05-2020,8:00 AM,Madhya Pradesh,4050,321,7453,7453.0,0.0,3082,4.306990473634778,54.34053401314907,41.352475513216156
29-05-2020,8:00 AM,Maharashtra,18616,1982,59546,59536.0,10.0,38948,3.328519128069056,31.263225069694016,65.40825580223692
29-05-2020,8:00 AM,Manipur,5,0,55,55.0,0.0,50,0.0,9.090909090909092,90.9090909090909
29-05-2020,8:00 AM,Meghalaya,12,1,21,21.0,0.0,8,4.761904761904762,57.14285714285714,38.095238095238095
29-05-2020,8:00 AM,Mizoram,1,0,1,1.0,0.0,0,0.0,100.0,0.0
29-05-2020,8:00 AM,Nagaland,0,0,18,18.0,0.0,18,0.0,0.0,100.0
29-05-2020,8:00 AM,Odisha,887,7,1660,1660.0,0.0,766,0.42168674698795183,53.433734939759034,46.14457831325301
29-05-2020,8:00 AM,Puducherry,14,0,51,51.0,0.0,37,0.0,27.450980392156865,72.54901960784314
29-05-2020,8:00 AM,Punjab,1946,40,2158,2158.0,0.0,172,1.8535681186283595,90.17608897126969,7.970342910101946
29-05-2020,8:00 AM,Rajasthan,4817,180,8067,8058.0,9.0,3070,2.231312755671253,59.71240857815793,38.05627866617082
29-05-2020,8:00 AM,Sikkim,0,0,1,1.0,0.0,1,0.0,0.0,100.0
29-05-2020,8:00 AM,Tamil Nadu,10548,145,19372,19363.0,9.0,8679,0.7485029940119761,54.44972124716085,44.80177575882717
29-05-2020,8:00 AM,Telengana,1345,67,2256,2244.0,12.0,844,2.969858156028369,59.61879432624113,37.4113475177305
29-05-2020,8:00 AM,Tripura,167,0,242,242.0,0.0,75,0.0,69.00826446280992,30.991735537190085
29-05-2020,8:00 AM,Uttarakhand,79,4,500,491.0,9.0,417,0.8,15.8,83.39999999999999
29-05-2020,8:00 AM,Uttar Pradesh,4215,197,7170,7161.0,9.0,2758,2.7475592747559276,58.78661087866108,38.465829846582984
29-05-2020,8:00 AM,West Bengal,1668,295,4536,4536.0,0.0,2573,6.503527336860671,36.77248677248677,56.723985890652564
29-05-2020,8:00 AM,Cases being reassigned to states,0,0,4673,4673.0,0.0,4673,0.0,0.0,100.0
30-05-2020,8:00 AM,Andaman and Nicobar Islands,33,0,33,33.0,0.0,0,0.0,100.0,0.0
30-05-2020,8:00 AM,Andhra Pradesh,2226,60,3436,3436.0,0.0,1150,1.7462165308498252,64.78463329452853,33.46915017462165
30-05-2020,8:00 AM,Arunachal Pradesh,1,0,3,3.0,0.0,2,0.0,33.33333333333333,66.66666666666666
30-05-2020,8:00 AM,Assam,125,4,1024,1024.0,0.0,895,0.390625,12.20703125,87.40234375
30-05-2020,8:00 AM,Bihar,1211,15,3376,3376.0,0.0,2150,0.4443127962085308,35.87085308056872,63.68483412322274
30-05-2020,8:00 AM,Chandigarh,189,4,289,289.0,0.0,96,1.384083044982699,65.39792387543253,33.21799307958477
30-05-2020,8:00 AM,Chhattisgarh,100,1,415,415.0,0.0,314,0.24096385542168677,24.096385542168676,75.66265060240964
30-05-2020,8:00 AM,Dadar Nagar Haveli,0,0,2,2.0,0.0,2,0.0,0.0,100.0
30-05-2020,8:00 AM,Delhi,7846,398,17386,17372.0,14.0,9142,2.289198205452663,45.12826412055677,52.58253767399057
30-05-2020,8:00 AM,Goa,41,0,69,65.0,4.0,28,0.0,59.42028985507246,40.57971014492754
30-05-2020,8:00 AM,Gujarat,8611,980,15934,15925.0,9.0,6343,6.150370277394251,54.04167189657336,39.807957826032386
30-05-2020,8:00 AM,Haryana,940,19,1721,1705.0,16.0,762,1.1040092969203952,54.61940732132481,44.27658338175479
30-05-2020,8:00 AM,Himachal Pradesh,87,5,295,295.0,0.0,203,1.694915254237288,29.491525423728817,68.8135593220339
30-05-2020,8:00 AM,Jammu and Kashmir,875,28,2164,2164.0,0.0,1261,1.2939001848428837,40.43438077634011,58.271719038817004
30-05-2020,8:00 AM,Jharkhand,216,5,511,511.0,0.0,290,0.9784735812133072,42.27005870841487,56.75146771037182
30-05-2020,8:00 AM,Karnataka,894,48,2781,2781.0,0.0,1839,1.7259978425026967,32.14670981661273,66.12729234088457
30-05-2020,8:00 AM,Kerala,565,8,1150,1140.0,10.0,577,0.6956521739130435,49.130434782608695,50.17391304347826
30-05-2020,8:00 AM,Ladakh,43,0,74,74.0,0.0,31,0.0,58.108108108108105,41.891891891891895
30-05-2020,8:00 AM,Madhya Pradesh,4269,334,7645,7645.0,0.0,3042,4.3688685415304125,55.84041857423152,39.79071288423807
30-05-2020,8:00 AM,Maharashtra,26997,2098,62228,62218.0,10.0,33133,3.37147264896831,43.38400719933149,53.2445201517002
30-05-2020,8:00 AM,Manipur,8,0,59,59.0,0.0,51,0.0,13.559322033898304,86.4406779661017
30-05-2020,8:00 AM,Meghalaya,12,1,27,27.0,0.0,14,3.7037037037037033,44.44444444444444,51.85185185185185
30-05-2020,8:00 AM,Mizoram,1,0,1,1.0,0.0,0,0.0,100.0,0.0
30-05-2020,8:00 AM,Nagaland,0,0,25,25.0,0.0,25,0.0,0.0,100.0
30-05-2020,8:00 AM,Odisha,887,7,1723,1723.0,0.0,829,0.4062681369704005,51.47997678467788,48.11375507835171
30-05-2020,8:00 AM,Puducherry,14,0,51,51.0,0.0,37,0.0,27.450980392156865,72.54901960784314
30-05-2020,8:00 AM,Punjab,1949,42,2197,2197.0,0.0,206,1.9116977696859356,88.7118798361402,9.376422394173874
30-05-2020,8:00 AM,Rajasthan,5244,184,8365,8356.0,9.0,2937,2.199641362821279,62.689778840406454,35.11057979677227
30-05-2020,8:00 AM,Sikkim,0,0,1,1.0,0.0,1,0.0,0.0,100.0
30-05-2020,8:00 AM,Tamil Nadu,11313,154,20246,20237.0,9.0,8779,0.7606440778425368,55.87770423787415,43.361651684283316
30-05-2020,8:00 AM,Telengana,1381,71,2425,2413.0,12.0,973,2.9278350515463916,56.94845360824742,40.123711340206185
30-05-2020,8:00 AM,Tripura,171,0,251,251.0,0.0,80,0.0,68.12749003984064,31.872509960159363
30-05-2020,8:00 AM,Uttarakhand,102,5,716,707.0,9.0,609,0.6983240223463687,14.24581005586592,85.05586592178771
30-05-2020,8:00 AM,Uttar Pradesh,4244,198,7284,7275.0,9.0,2842,2.7182866556836904,58.26468973091708,39.01702361339923
30-05-2020,8:00 AM,West Bengal,1775,302,4813,4813.0,0.0,2736,6.274672761271556,36.879285269062954,56.846041969665485
30-05-2020,8:00 AM,Cases being reassigned to states,0,0,5043,5039.0,4.0,5043,0.0,0.0,100.0
31-05-2020,8:00 AM,Andaman and Nicobar Islands,33,0,33,33.0,0.0,0,0.0,100.0,0.0
31-05-2020,8:00 AM,Andhra Pradesh,2289,60,3569,3569.0,0.0,1220,1.6811431773606051,64.1356122163071,34.18324460633231
31-05-2020,8:00 AM,Arunachal Pradesh,1,0,4,4.0,0.0,3,0.0,25.0,75.0
31-05-2020,8:00 AM,Assam,163,4,1185,1185.0,0.0,1018,0.33755274261603374,13.755274261603375,85.90717299578058
31-05-2020,8:00 AM,Bihar,1618,20,3636,3636.0,0.0,1998,0.5500550055005501,44.4994499449945,54.95049504950495
31-05-2020,8:00 AM,Chandigarh,189,4,289,289.0,0.0,96,1.384083044982699,65.39792387543253,33.21799307958477
31-05-2020,8:00 AM,Chhattisgarh,102,1,447,447.0,0.0,344,0.22371364653243847,22.818791946308725,76.95749440715883
31-05-2020,8:00 AM,Dadar Nagar Haveli,0,0,2,2.0,0.0,2,0.0,0.0,100.0
31-05-2020,8:00 AM,Delhi,8075,416,18549,18535.0,14.0,10058,2.2427085018060273,43.53334411558575,54.22394738260823
31-05-2020,8:00 AM,Goa,41,0,70,66.0,4.0,29,0.0,58.57142857142858,41.42857142857143
31-05-2020,8:00 AM,Gujarat,9230,1007,16343,16334.0,9.0,6106,6.161659426053968,56.47677904913419,37.36156152481185
31-05-2020,8:00 AM,Haryana,971,20,1923,1907.0,16.0,932,1.0400416016640666,50.49401976079043,48.465938637545506
31-05-2020,8:00 AM,Himachal Pradesh,111,5,313,313.0,0.0,197,1.5974440894568689,35.46325878594249,62.939297124600635
31-05-2020,8:00 AM,Jammu and Kashmir,908,28,2341,2341.0,0.0,1405,1.196070055531824,38.78684322938915,60.017086715079024
31-05-2020,8:00 AM,Jharkhand,256,5,563,563.0,0.0,302,0.8880994671403196,45.47069271758437,53.641207815275315
31-05-2020,8:00 AM,Karnataka,997,48,2922,2922.0,0.0,1877,1.642710472279261,34.120465434633815,64.23682409308694
31-05-2020,8:00 AM,Kerala,575,9,1208,1198.0,10.0,624,0.7450331125827815,47.599337748344375,51.65562913907284
31-05-2020,8:00 AM,Ladakh,43,0,74,74.0,0.0,31,0.0,58.108108108108105,41.891891891891895
31-05-2020,8:00 AM,Madhya Pradesh,4444,343,7891,7891.0,0.0,3104,4.346724116081612,56.31732353313902,39.335952350779365
31-05-2020,8:00 AM,Maharashtra,28081,2197,65168,65158.0,10.0,34890,3.371286520991898,43.09016695310582,53.538546525902284
31-05-2020,8:00 AM,Manipur,8,0,62,62.0,0.0,54,0.0,12.903225806451612,87.09677419354838
31-05-2020,8:00 AM,Meghalaya,12,1,27,27.0,0.0,14,3.7037037037037033,44.44444444444444,51.85185185185185
31-05-2020,8:00 AM,Mizoram,1,0,1,1.0,0.0,0,0.0,100.0,0.0
